EFO:1001381	Nocturnal Paroxysmal Dystonia
EFO:1001384	Panniculitis, Peritoneal
EFO:1001385	Paralysis, Obstetric
EFO:1001386	Pasteurellaceae Infections
EFO:1001390	Peri-Implantitis
EFO:1001392	Perimeningeal Infections
EFO:1001393	Periodontal Pocket
EFO:1001394	Peritoneal Fibrosis
EFO:1001396	Pinta
EFO:1001397	Piscirickettsiaceae Infections
EFO:1001398	Pneumocephalus
EFO:1001400	Pneumopericardium
EFO:1001401	Pneumovirus Infections
EFO:1001403	Postpartum Thyroiditis
EFO:1001404	Postpericardiotomy Syndrome
EFO:1001405	Postthrombotic Syndrome
EFO:1001406	Prosthesis-Related Infections
EFO:1001407	Puerperal Infection
EFO:1001408	Pulmonary Infarction
EFO:1001410	Pythiosis
EFO:1001411	Radiation Pneumonitis
EFO:1001414	Retrobulbar Hemorrhage
EFO:1001415	Retropharyngeal Abscess
EFO:1001416	Rheumatic Nodule
EFO:1001418	Salmonella Infections
EFO:1001419	Schistosomiasis japonica
EFO:1001420	Schistosomiasis mansoni
EFO:1001421	Serratia Infections
EFO:1001423	Shaken Baby Syndrome
EFO:1001425	Skull Fractures
EFO:1001426	Spinal Cord Ischemia
EFO:1001428	Subacute Combined Degeneration
EFO:1001429	Subdural Effusion
EFO:1001432	Tachycardia, Reciprocating
EFO:1001434	Tendinopathy
EFO:1001436	thyroid nodule
EFO:1001438	Trematode Infections
EFO:1001440	Tuberculosis, Avian
EFO:1001441	Tuberculosis, Bovine
EFO:1001443	Tuberculosis, Cutaneous
EFO:1001448	Ventricular Outflow Obstruction
EFO:1001453	Zoster Sine Herpete
EFO:1001454	amnesia
EFO:1001458	diabetic cardiomyopathy
EFO:1001459	diabetic foot
EFO:1001461	endothelial dysfunction
EFO:1001466	Graves ophthalmopathy
EFO:1001474	pneumococcal pneumonia
EFO:1001479	Tumor Lysis Syndrome
EFO:1001480	metastatic colorectal cancer
EFO:1001482	cardiotoxicity
EFO:1001483	non-obstructive coronary artery disease
EFO:1001487	secondary biliary cirrhosis
EFO:1001488	influenza A (H1N1)
EFO:1001489	skin and soft tissue Staphylococcus aureus infection
EFO:1001491	abortion
EFO:1001492	atrophic macular degeneration
EFO:1001493	cardiac embolism
EFO:1001494	psoriasis vulgaris
EFO:1001495	small artery occlusion
EFO:1001497	cardiac conduction defect
EFO:1001498	disseminated atypical mycobacterial infection
EFO:1001499	histiocytic medullary reticulosis
EFO:1001503	type II diabetes mellitus with acanthosis nigricans
EFO:1001504	small vessel stroke
EFO:1001505	cystic liver disease
EFO:1001507	asparaginase-induced acute pancreatitis
EFO:1001511	monogenic diabetes
EFO:1001514	endometrial endometrioid carcinoma
EFO:1001515	ovarian endometrioid carcinoma
EFO:1001516	ovarian serous carcinoma
EFO:1001753	abdominal abscess
EFO:1001755	accelerated phase myeloid leukemia
EFO:1001756	Acrodynia
EFO:1001758	ageusia
EFO:1001761	Angiofibroma
EFO:1001762	autonomic dysreflexia
EFO:1001763	basal cell neoplasm
EFO:1001764	Birnaviridae Infections
EFO:1001765	Bovine mastitis
EFO:1001766	brain hypoxia
EFO:1001768	cadmium poisoning
EFO:1001769	carcinoid heart disease
EFO:1001770	Carcinoma, Lewis Lung
EFO:1001771	cardiac edema
EFO:1001772	Central Cord Syndrome
EFO:1001773	Central Nervous System Helminthiasis
EFO:1001774	central nervous system venous angioma
EFO:1001775	cerebrospinal fluid otorrhea
EFO:1001776	Chilaiditi Syndrome
EFO:1001777	chloracne
EFO:1001778	chromosome-defective micronuclei
EFO:1001780	Chylothorax
EFO:1001781	Commotio Cordis
EFO:1001782	dental pulp exposure
EFO:1001783	desmoplastic fibroma
EFO:1001784	diffuse cutaneous Leishmaniasis
EFO:1001785	diffuse esophageal spasm
EFO:1001786	erythroplasia
EFO:1001787	experimental arthritis
EFO:1001789	familial apolipoprotein B hypobetalipoproteinemia
EFO:1001790	female athlete triad syndrome
EFO:1001791	femoral hernia
EFO:1001792	femoral neck fracture
EFO:1001793	fetal hypoxia
EFO:1001794	fetomaternal transfusion
EFO:1001796	Glomus Jugulare Tumor
EFO:1001797	Hemoglobin SC Disease
EFO:1001798	immunoproliferative small intestinal disease
EFO:1001799	incomplete abortion
EFO:1001800	Intervertebral Disc Displacement
EFO:1001801	intracranial subdural hematoma
EFO:1001802	isolated noncompaction of the ventricular myocardium
EFO:1001803	lingual thyroid
EFO:1001804	Livedo reticularis
EFO:1001811	Monteggia's fracture
EFO:1001812	myringosclerosis
EFO:1001813	Nasal Septal Perforation
EFO:1001814	nephrogenic fibrosing dermopathy
EFO:1001815	nervous system heavy metal poisoning
EFO:1001816	neutropenic enterocolitis
EFO:1001817	ocular posterior capsular rupture
EFO:1001819	orbital myositis
EFO:1001820	oroficial granulomatosis
EFO:1001821	osteoradionecrosis
EFO:1001823	Periprosthetic Fractures
EFO:1001827	post-concussion syndrome
EFO:1001828	post-exercise hypotension
EFO:1001829	Posterior Leukoencephalopathy Syndrome
EFO:1001831	pseudolymphoma
EFO:1001832	Psoas abscess
EFO:1001833	Pubic Symphysis Diastasis
EFO:1001835	pyelocystitis
EFO:1001836	pyogenic liver abscess
EFO:1001837	rectocele
EFO:1001839	respiratory aspiration
EFO:1001840	respiratory paralysis
EFO:1001841	sebaceous of Jadassohn nevus
EFO:1001843	sinoatrial nodal reentry tachycardia
EFO:1001844	skin mastocytoma
EFO:1001845	spinal cord compression
EFO:1001846	Spinal Osteophytosis
EFO:1001847	spinal subdural hematoma
EFO:1001848	squamous odontogenic tumor
EFO:1001850	stomach diverticulum
EFO:1001851	stomach rupture
EFO:1001854	subphrenic abscess
EFO:1001855	Superior Vena Cava Syndrome
EFO:1001859	testicular hydrocele
EFO:1001860	thymus hyperplasia
EFO:1001861	traumatic diaphragmatic hernia
EFO:1001862	urinary bladder fistula
EFO:1001863	Uterine Inertia
EFO:1001864	uterine prolapse
EFO:1001865	ventilator-associated pneumonia
EFO:1001867	Zenker diverticulum
EFO:1001870	late-onset Alzheimers disease
EFO:1001871	acquired cold urticaria
EFO:1001874	amyloidoma
EFO:1001875	amyloidosis
EFO:1001878	blood-injection-injury phobia
EFO:1001883	Dendritic keratitis
EFO:1001884	dental phobia
EFO:1001885	diffuse alveolar-septal amyloidosis
EFO:1001888	eye infection
EFO:1001893	Hand-foot syndrome
EFO:1001896	lateral epicondylitis
EFO:1001906	panic disorder with agoraphobia
EFO:1001907	panic disorder without agoraphobia
EFO:1001910	pulmonary amyloidosis
EFO:1001911	pulmonary nodular amyloidosis
EFO:1001922	tracheobronchial amyloidosis
EFO:1001925	pneumococcal bacteremia
EFO:1001927	cutaneous squamous cell carcinoma
EFO:1001930	idiopathic osteonecrosis of the femoral head
EFO:1001932	adult acute megakaryoblastic leukemia
EFO:1001934	adult acute myeloid leukemia
EFO:1001941	bronchioloalveolar carcinoma
EFO:1001943	childhood acute megakaryoblastic leukemia
EFO:1001944	childhood acute monocytic leukemia
EFO:1001945	childhood acute myeloid leukemia with maturation
EFO:1001953	endometrial endometrioid adenocarcinoma, variant with squamous differentiation
EFO:1001954	Epstein-Barr virus-related Burkitts lymphoma
EFO:1001955	erythroleukemia
EFO:1001958	high grade ovarian serous adenocarcinoma
EFO:1001960	hypopharyngeal squamous cell carcinoma
EFO:1001965	pharyngeal squamous cell carcinoma
EFO:1001966	rectosigmoid adenocarcinoma
EFO:1001967	salivary gland squamous cell carcinoma
EFO:1001973	ureter urothelial carcinoma
EFO:1001976	cardioembolic stroke
EFO:1001981	Aminoacylase 1 deficiency
EFO:1001984	cardiac amyloidosis
EFO:1001985	congenital fibrosis of the extraocular musclesCongenital fibrosis of extraocular muscles
EFO:1001991	pneumonitis
EFO:1001994	Scleroderma Polymyositis Overlap Syndrome
EFO:1001995	Sclerodermatomyositis
EFO:1002001	core binding factor acute myeloid leukemia
EFO:1002002	high altitude pulmonary edema
EFO:1002004	drug hypersensitivity sydrome
EFO:1002005	lumbar disc herniation
EFO:1002006	treatment-resistant hypertension
EFO:1002009	macular telangiectasia type 2
EFO:1002010	TP53 Positive Breast Carcinoma
EFO:1002011	adult onset asthma
EFO:1002012	ligament rupture
EFO:1002015	HPV-associated cervical carcinoma
EFO:1002016	poorly differentiated follicular thyroid carcinoma
EFO:1002020	polyarticular juvenile idiopathic arthritis, rheumatoid factor negative
EFO:1002022	Herpes simplex infection
EFO:1002024	streptococcal pharyngitis
EFO:1002027	osteomalacia
EFO:1002028	cicatricial alopecia
EFO:1002029	chronic rhinosinusitis with nasal polyps
EFO:1002030	chronic rhinosinusitis without nasal polyps
EFO:1002032	primary hypertension
HP:0000857	Neonatal insulin-dependent diabetes mellitus
HP:0001956	Truncal obesity
HP:0002944	Thoracolumbar scoliosis
HP:0003530	Glutaric acidemia
HP:0004552	Scarring alopecia of scalp
HP:0006101	Finger syndactyly
HP:0008942	Acute rhabdomyolysis
MONDO:0000001	disease
MONDO:0000082	pelvic organ prolapse
MONDO:0000087	polymicrogyria
MONDO:0000107	auriculocondylar syndrome
MONDO:0000127	geleophysic dysplasia
MONDO:0000128	giant axonal neuropathy
MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome
MONDO:0000136	keratosis follicularis spinulosa decalvans
MONDO:0000141	mosaic variegated aneuploidy syndrome
MONDO:0000158	developmental dysplasia of the hip
MONDO:0000179	Neu-Laxova syndrome
MONDO:0000190	ventricular fibrillation (disease)
MONDO:0000192	polyglucosan body myopathy
MONDO:0000200	Zimmermann-Laband syndrome
MONDO:0000260	Kartagener syndrome
MONDO:0000266	pulmonary aspergilloma
MONDO:0000309	aniseikonia
MONDO:0000327	Buruli ulcer disease
MONDO:0000337	exanthema subitum
MONDO:0000355	Ullrich congenital muscular dystrophy
MONDO:0000367	taeniasis
MONDO:0000402	small cell carcinoma
MONDO:0000450	secondary progressive multiple sclerosis
MONDO:0000451	primary progressive multiple sclerosis
MONDO:0000453	short QT syndrome
MONDO:0000455	cone dystrophy
MONDO:0000463	urofacial syndrome
MONDO:0000494	renal fibrosis
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia
MONDO:0000510	synucleinopathy
MONDO:0000525	cecum villous adenoma
MONDO:0000552	breast lobular carcinoma
MONDO:0000557	hereditary ataxia
MONDO:0000600	nosophobia
MONDO:0000605	hypersensitivity reaction disease
MONDO:0000607	cutaneous T cell lymphoma
MONDO:0000675	pain agnosia
MONDO:0000688	organic acidemia
MONDO:0000702	microscopic colitis
MONDO:0000703	collagenous colitis
MONDO:0000704	lymphocytic colitis
MONDO:0000724	specific language impairment
MONDO:0000744	lung abscess (disease)
MONDO:0000813	cardiac tuberculosis
MONDO:0000814	B-cell adult acute lymphocytic leukemia
MONDO:0000871	T-cell childhood acute lymphocytic leukemia
MONDO:0000872	B-cell childhood acute lymphoblastic leukemia
MONDO:0000874	T-cell childhood lymphoblastic lymphoma
MONDO:0000875	adult acute monocytic leukemia
MONDO:0000878	cytomegalovirus retinitis
MONDO:0000902	agenesis of the corpus callosum with peripheral neuropathy
MONDO:0000903	myoclonus-dystonia syndrome
MONDO:0000918	endometritis
MONDO:0000922	pelvic inflammatory disease
MONDO:0000930	nodular malignant melanoma
MONDO:0000940	trypanosomiasis
MONDO:0000951	thymus lymphoma
MONDO:0000960	diabetic peripheral angiopathy
MONDO:0000984	thalassemia
MONDO:0000986	pleurisy
MONDO:0001095	mediastinum neuroblastoma
MONDO:0001098	separation anxiety disorder
MONDO:0001103	giardiasis
MONDO:0001105	renal hypertension
MONDO:0001115	primary polycythemia
MONDO:0001142	salivary gland disease
MONDO:0001179	pinguecula
MONDO:0001200	secondary hypertension
MONDO:0001223	parathyroid gland disease
MONDO:0001247	social phobia
MONDO:0001266	erysipelas
MONDO:0001297	cardiac tamponade
MONDO:0001341	selective IgA deficiency disease
MONDO:0001358	bronchial disease
MONDO:0001419	trachea squamous cell carcinoma
MONDO:0001442	dysthymic disorder
MONDO:0001445	neurogenic bladder (disease)
MONDO:0001500	gender identity disorder
MONDO:0001505	alcoholic hepatitis
MONDO:0001516	spinal muscular atrophy
MONDO:0001517	dysentery
MONDO:0001560	hypertrophic pyloric stenosis
MONDO:0001577	respiratory syncytial virus infectious disease
MONDO:0001584	ocular motility disease
MONDO:0001586	mucopolysaccharidosis type 1
MONDO:0001613	vertebrobasilar insufficiency
MONDO:0001616	lobomycosis
MONDO:0001676	erythropoietic protoporphyria
MONDO:0001703	color vision disorder
MONDO:0001708	pulmonary sarcoidosis
MONDO:0001734	tuberous sclerosis
MONDO:0001741	hyperparathyroidism
MONDO:0001795	plantar wart
MONDO:0001807	familial combined hyperlipidemia
MONDO:0001825	squamous papilloma
MONDO:0001868	primary angle-closure glaucoma
MONDO:0001875	epicondylitis
MONDO:0001935	neurogenic arthropathy
MONDO:0001939	skin epithelioid hemangioma
MONDO:0001942	generalized anxiety disorder
MONDO:0001945	postencephalitic Parkinson disease
MONDO:0001947	suppurative thyroiditis
MONDO:0001956	capillary leak syndrome
MONDO:0001976	chorea gravidarum
MONDO:0001979	dumping syndrome
MONDO:0001982	Niemann-Pick disease
MONDO:0001998	Foster-Kennedy syndrome
MONDO:0002032	colon carcinoma
MONDO:0002039	cognitive disorder
MONDO:0002096	malignant conjunctival melanoma
MONDO:0002125	status epilepticus
MONDO:0002141	cutaneous undifferentiated pleomorphic sarcoma
MONDO:0002154	trichomoniasis
MONDO:0002169	rectum adenocarcinoma
MONDO:0002210	vulva squamous cell carcinoma
MONDO:0002268	dyspepsia
MONDO:0002269	gastroenteritis
MONDO:0002271	colon adenocarcinoma
MONDO:0002330	alcoholic psychosis
MONDO:0002409	auditory system disease
MONDO:0002412	glycogen storage disease
MONDO:0002422	adamantinoma
MONDO:0002444	melancholia
MONDO:0002447	endometrial carcinoma (disease)
MONDO:0002457	Treacher-Collins syndrome
MONDO:0002473	cystic kidney disease
MONDO:0002474	primary hyperoxaluria
MONDO:0002489	malignant breast phyllodes tumor
MONDO:0002497	food allergy
MONDO:0002501	brain glioblastoma
MONDO:0002514	hepatobiliary neoplasm
MONDO:0002522	tenosynovial giant cell tumor
MONDO:0002525	inherited lipid metabolism disorder
MONDO:0002561	lysosomal storage disease
MONDO:0002565	myelitis
MONDO:0002571	central nervous system lymphoma
MONDO:0002572	aspiration pneumonitis
MONDO:0002670	ampulla of vater adenocarcinoma
MONDO:0002701	ovarian mucinous cystadenocarcinoma
MONDO:0002702	ovarian cystadenocarcinoma
MONDO:0002714	central nervous system cancer
MONDO:0002728	rhabdoid tumor
MONDO:0002729	kidney rhabdoid cancer
MONDO:0002747	endometrial mucinous adenocarcinoma
MONDO:0002751	bladder adenocarcinoma
MONDO:0002752	ovary adenocarcinoma
MONDO:0002760	bladder squamous cell carcinoma
MONDO:0002789	hemangiopericytic tumor
MONDO:0002791	large cell medulloblastoma
MONDO:0002806	bronchus carcinoma
MONDO:0002829	Bartholin's gland carcinoma
MONDO:0002894	spinal chordoma
MONDO:0002906	scleroderma
MONDO:0002926	clear cell sarcoma
MONDO:0002946	gynatresia
MONDO:0002971	amelanotic melanoma
MONDO:0003014	rhinitis
MONDO:0003050	lung large cell carcinoma
MONDO:0003072	retinal cancer
MONDO:0003074	familial retinoblastoma
MONDO:0003076	unilateral retinoblastoma
MONDO:0003155	cavernous hemangioma
MONDO:0003174	spinal cord astrocytoma
MONDO:0003184	trachea carcinoma
MONDO:0003185	adenoid cystic breast carcinoma
MONDO:0003198	small intestine adenocarcinoma
MONDO:0003210	intrahepatic cholangiocarcinoma
MONDO:0003220	gallbladder carcinoma
MONDO:0003232	alcoholic pancreatitis
MONDO:0003240	thyroid gland disease
MONDO:0003256	neurohypophysis granular cell tumor
MONDO:0003266	ependymal tumor
MONDO:0003308	pleural mesothelioma
MONDO:0003345	hilar cholangiocarcinoma
MONDO:0003355	ovary leiomyosarcoma
MONDO:0003372	vulvar leiomyosarcoma
MONDO:0003402	testicular yolk sac tumor
MONDO:0003406	sleep disorder
MONDO:0003481	dysgerminoma of ovary
MONDO:0003486	basaloid squamous cell carcinoma
MONDO:0003493	thymus squamous cell carcinoma
MONDO:0003494	ovarian squamous cell carcinoma
MONDO:0003507	choriocarcinoma of ovary
MONDO:0003539	T-cell adult acute lymphocytic leukemia
MONDO:0003556	endometrial adenosquamous carcinoma
MONDO:0003581	ovarian embryonal carcinoma
MONDO:0003645	cavernous hemangioma of face
MONDO:0003665	cervical endometrioid adenocarcinoma
MONDO:0003669	testicular seminoma
MONDO:0003699	phobic disorder
MONDO:0003709	agoraphobia
MONDO:0003727	animal phobia
MONDO:0003736	cancerophobia
MONDO:0003740	AIDS phobia
MONDO:0003748	flying phobia
MONDO:0003754	brown-Sequard syndrome
MONDO:0003792	ovarian carcinosarcoma
MONDO:0003795	ovarian small cell carcinoma
MONDO:0003834	gastric cardia carcinoma
MONDO:0003847	inherited genetic disease
MONDO:0003900	connective tissue disease
MONDO:0003910	mixed cell uveal melanoma
MONDO:0004038	dental enamel hypoplasia
MONDO:0004053	Bartholin's gland squamous cell carcinoma
MONDO:0004069	inborn mitochondrial metabolism disorder
MONDO:0004114	urinary bladder small cell neuroendocrine carcinoma
MONDO:0004122	thymus small cell carcinoma
MONDO:0004229	acantholytic variant squamous cell breast carcinoma
